image_index,image,unique_id,concept,recognizability,recognizability_homonyms,recognizability_close,nameability_naming-consistency,nameability,memorability_cr,relative_image_path,concept_index
165,album/album_05s.jpg,album,album,0.647058824,0.647058824,0.647058824,0.631578947,0.631578947,0.619047619,images/album/album_05s.jpg,11
166,album/album_06s.jpg,album,album,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.780487805,images/album/album_06s.jpg,11
167,album/album_07s.jpg,album,album,0.75,0.75,0.75,0.647058824,0.647058824,0.634146341,images/album/album_07s.jpg,11
168,album/album_08s.jpg,album,album,0.875,0.875,0.875,0.789473684,0.789473684,0.675,images/album/album_08s.jpg,11
169,album/album_09s.jpg,album,album,0.692307692,0.692307692,0.692307692,0.5,0.5,0.45,images/album/album_09s.jpg,11
170,album/album_10s.jpg,album,album,0.866666667,0.866666667,0.866666667,0.888888889,0.888888889,0.658536585,images/album/album_10s.jpg,11
171,album/album_11s.jpg,album,album,0.666666667,0.666666667,0.666666667,0.777777778,0.777777778,0.717948718,images/album/album_11s.jpg,11
172,album/album_12s.jpg,album,album,1.0,1.0,1.0,0.833333333,0.833333333,0.641025641,images/album/album_12s.jpg,11
173,album/album_13s.jpg,album,album,0.714285714,0.714285714,0.714285714,0.555555556,0.555555556,0.707317073,images/album/album_13s.jpg,11
174,album/album_14s.jpg,album,album,0.785714286,0.785714286,0.785714286,0.684210526,0.684210526,0.829268293,images/album/album_14s.jpg,11
175,album/album_15s.jpg,album,album,0.625,0.625,0.625,0.529411765,0.529411765,0.666666667,images/album/album_15s.jpg,11
176,album/album_16s.jpg,album,album,0.8125,0.8125,0.8125,0.944444444,0.944444444,0.829268293,images/album/album_16s.jpg,11
177,alligator/alligator_01b.jpg,alligator,alligator,1.0,1.0,1.0,0.611111111,0.611111111,0.785714286,images/alligator/alligator_01b.jpg,12
178,alligator/alligator_02s.jpg,alligator,alligator,0.714285714,0.714285714,0.714285714,0.647058824,0.647058824,0.88372093,images/alligator/alligator_02s.jpg,12
179,alligator/alligator_03n.jpg,alligator,alligator,0.6875,0.6875,0.6875,0.823529412,0.823529412,0.804878049,images/alligator/alligator_03n.jpg,12
180,alligator/alligator_04s.jpg,alligator,alligator,0.842105263,0.842105263,0.842105263,0.842105263,0.842105263,0.9,images/alligator/alligator_04s.jpg,12
181,alligator/alligator_05s.jpg,alligator,alligator,0.769230769,0.769230769,0.769230769,0.888888889,0.888888889,0.853658537,images/alligator/alligator_05s.jpg,12
182,alligator/alligator_06s.jpg,alligator,alligator,0.916666667,0.916666667,0.916666667,0.789473684,0.789473684,0.825,images/alligator/alligator_06s.jpg,12
183,alligator/alligator_07s.jpg,alligator,alligator,0.928571429,0.928571429,0.928571429,0.764705882,0.764705882,0.857142857,images/alligator/alligator_07s.jpg,12
184,alligator/alligator_08s.jpg,alligator,alligator,0.8125,0.8125,0.8125,0.722222222,0.722222222,0.857142857,images/alligator/alligator_08s.jpg,12
185,alligator/alligator_09s.jpg,alligator,alligator,1.0,1.0,1.0,0.588235294,0.588235294,0.8,images/alligator/alligator_09s.jpg,12
186,alligator/alligator_10s.jpg,alligator,alligator,0.75,0.75,0.75,0.842105263,0.842105263,0.842105263,images/alligator/alligator_10s.jpg,12
187,alligator/alligator_11s.jpg,alligator,alligator,1.0,1.0,1.0,0.533333333,0.533333333,0.804878049,images/alligator/alligator_11s.jpg,12
188,alligator/alligator_12s.jpg,alligator,alligator,0.9375,0.9375,0.9375,0.6875,0.6875,0.840909091,images/alligator/alligator_12s.jpg,12
189,alligator/alligator_13n.jpg,alligator,alligator,0.8125,0.8125,0.8125,0.785714286,0.785714286,0.829268293,images/alligator/alligator_13n.jpg,12
190,alligator/alligator_14n.jpg,alligator,alligator,0.625,0.625,0.625,0.65,0.65,0.825,images/alligator/alligator_14n.jpg,12
191,almond/almond_01b.jpg,almond,almond,0.769230769,0.769230769,0.769230769,0.833333333,0.833333333,0.829268293,images/almond/almond_01b.jpg,13
192,almond/almond_02s.jpg,almond,almond,0.875,0.875,0.875,0.833333333,0.833333333,0.804878049,images/almond/almond_02s.jpg,13
193,almond/almond_03s.jpg,almond,almond,0.692307692,0.692307692,0.692307692,0.894736842,0.894736842,0.785714286,images/almond/almond_03s.jpg,13
194,almond/almond_04s.jpg,almond,almond,0.692307692,0.692307692,0.692307692,0.8125,0.8125,0.794871795,images/almond/almond_04s.jpg,13
195,almond/almond_05s.jpg,almond,almond,0.846153846,0.846153846,0.846153846,0.894736842,0.894736842,0.790697674,images/almond/almond_05s.jpg,13
196,almond/almond_06s.jpg,almond,almond,1.0,1.0,1.0,0.894736842,0.894736842,0.65,images/almond/almond_06s.jpg,13
197,almond/almond_07s.jpg,almond,almond,0.75,0.75,0.75,0.95,0.95,0.897435897,images/almond/almond_07s.jpg,13
198,almond/almond_08s.jpg,almond,almond,1.0,1.0,1.0,0.75,0.75,0.925,images/almond/almond_08s.jpg,13
199,almond/almond_09s.jpg,almond,almond,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.853658537,images/almond/almond_09s.jpg,13
200,almond/almond_10s.jpg,almond,almond,0.818181818,0.818181818,0.818181818,1.0,1.0,0.868421053,images/almond/almond_10s.jpg,13
201,almond/almond_11s.jpg,almond,almond,0.764705882,0.764705882,0.764705882,0.833333333,0.833333333,0.846153846,images/almond/almond_11s.jpg,13
202,almond/almond_12s.jpg,almond,almond,0.833333333,0.833333333,0.833333333,0.789473684,0.789473684,0.868421053,images/almond/almond_12s.jpg,13
203,almond/almond_13s.jpg,almond,almond,0.6875,0.6875,0.6875,0.647058824,0.647058824,0.75,images/almond/almond_13s.jpg,13
204,aloe/aloe_01b.jpg,aloe,aloe,0.8,0.8,0.8,0.647058824,0.647058824,0.55,images/aloe/aloe_01b.jpg,14
205,aloe/aloe_02s.jpg,aloe,aloe,0.75,0.75,0.75,0.764705882,0.764705882,0.829268293,images/aloe/aloe_02s.jpg,14
206,aloe/aloe_03n.jpg,aloe,aloe,0.375,0.375,0.375,0.421052632,0.421052632,0.829268293,images/aloe/aloe_03n.jpg,14
207,aloe/aloe_04s.jpg,aloe,aloe,0.866666667,0.866666667,0.866666667,0.684210526,0.684210526,0.761904762,images/aloe/aloe_04s.jpg,14
208,aloe/aloe_05s.jpg,aloe,aloe,0.692307692,0.692307692,0.692307692,0.5,0.428571429,0.65,images/aloe/aloe_05s.jpg,14
209,aloe/aloe_06s.jpg,aloe,aloe,0.705882353,0.705882353,0.705882353,0.466666667,0.466666667,0.564102564,images/aloe/aloe_06s.jpg,14
210,aloe/aloe_07s.jpg,aloe,aloe,0.8125,0.8125,0.8125,0.5,0.5,0.804878049,images/aloe/aloe_07s.jpg,14
211,aloe/aloe_08n.jpg,aloe,aloe,0.230769231,0.230769231,0.230769231,0.421052632,0.421052632,0.751219512,images/aloe/aloe_08n.jpg,14
212,aloe/aloe_09s.jpg,aloe,aloe,0.764705882,0.764705882,0.764705882,0.647058824,0.647058824,0.7,images/aloe/aloe_09s.jpg,14
213,aloe/aloe_10s.jpg,aloe,aloe,0.933333333,0.933333333,0.933333333,1.0,1.0,0.857142857,images/aloe/aloe_10s.jpg,14
214,aloe/aloe_11n.jpg,aloe,aloe,0.230769231,0.230769231,0.230769231,0.5,0.5,0.875,images/aloe/aloe_11n.jpg,14
215,aloe/aloe_12n.jpg,aloe,aloe,0.411764706,0.411764706,0.411764706,0.315789474,0.315789474,0.85,images/aloe/aloe_12n.jpg,14
216,alpaca/alpaca_01b.jpg,alpaca,alpaca,0.555555556,0.555555556,0.555555556,0.647058824,0.235294118,0.789473684,images/alpaca/alpaca_01b.jpg,15
217,alpaca/alpaca_02s.jpg,alpaca,alpaca,0.4375,0.4375,0.4375,0.625,0.375,0.825,images/alpaca/alpaca_02s.jpg,15
218,alpaca/alpaca_03s.jpg,alpaca,alpaca,0.45,0.45,0.45,0.722222222,0.277777778,0.775,images/alpaca/alpaca_03s.jpg,15
219,alpaca/alpaca_04s.jpg,alpaca,alpaca,0.4,0.4,0.4,0.578947368,0.421052632,0.825,images/alpaca/alpaca_04s.jpg,15
220,alpaca/alpaca_05s.jpg,alpaca,alpaca,0.285714286,0.285714286,0.285714286,0.444444444,0.444444444,0.761904762,images/alpaca/alpaca_05s.jpg,15
221,alpaca/alpaca_06s.jpg,alpaca,alpaca,0.5,0.5,0.5,0.6,0.4,0.769230769,images/alpaca/alpaca_06s.jpg,15
222,alpaca/alpaca_07s.jpg,alpaca,alpaca,0.357142857,0.357142857,0.357142857,0.666666667,0.222222222,0.775,images/alpaca/alpaca_07s.jpg,15
223,alpaca/alpaca_08s.jpg,alpaca,alpaca,0.25,0.25,0.25,0.666666667,0.333333333,0.794871795,images/alpaca/alpaca_08s.jpg,15
224,alpaca/alpaca_09s.jpg,alpaca,alpaca,0.555555556,0.555555556,0.555555556,0.722222222,0.111111111,0.785714286,images/alpaca/alpaca_09s.jpg,15
225,alpaca/alpaca_10s.jpg,alpaca,alpaca,0.473684211,0.473684211,0.473684211,0.529411765,0.529411765,0.8,images/alpaca/alpaca_10s.jpg,15
226,alpaca/alpaca_11s.jpg,alpaca,alpaca,0.428571429,0.428571429,0.428571429,0.578947368,0.263157895,0.945945946,images/alpaca/alpaca_11s.jpg,15
227,alpaca/alpaca_12s.jpg,alpaca,alpaca,0.384615385,0.384615385,0.384615385,0.777777778,0.166666667,0.85,images/alpaca/alpaca_12s.jpg,15
228,alpaca/alpaca_13s.jpg,alpaca,alpaca,0.642857143,0.642857143,0.642857143,0.736842105,0.263157895,0.857142857,images/alpaca/alpaca_13s.jpg,15
229,alpaca/alpaca_14s.jpg,alpaca,alpaca,0.5,0.5,0.5,0.777777778,0.222222222,0.853658537,images/alpaca/alpaca_14s.jpg,15
230,alpaca/alpaca_15s.jpg,alpaca,alpaca,0.692307692,0.692307692,0.692307692,0.526315789,0.315789474,0.790697674,images/alpaca/alpaca_15s.jpg,15
231,altar/altar_01b.jpg,altar,altar,0.294117647,0.294117647,0.294117647,0.625,0.625,0.813953488,images/altar/altar_01b.jpg,16
232,altar/altar_02s.jpg,altar,altar,0.333333333,0.333333333,0.333333333,0.894736842,0.894736842,0.714285714,images/altar/altar_02s.jpg,16
233,altar/altar_03s.jpg,altar,altar,0.214285714,0.214285714,0.214285714,0.529411765,0.529411765,0.743589744,images/altar/altar_03s.jpg,16
234,altar/altar_04s.jpg,altar,altar,0.25,0.25,0.25,0.684210526,0.684210526,0.775,images/altar/altar_04s.jpg,16
235,altar/altar_05s.jpg,altar,altar,0.263157895,0.263157895,0.263157895,0.823529412,0.823529412,0.736842105,images/altar/altar_05s.jpg,16
236,altar/altar_06s.jpg,altar,altar,0.230769231,0.230769231,0.230769231,0.631578947,0.631578947,0.731707317,images/altar/altar_06s.jpg,16
237,altar/altar_07s.jpg,altar,altar,0.4,0.4,0.4,0.529411765,0.529411765,0.707317073,images/altar/altar_07s.jpg,16
238,altar/altar_08s.jpg,altar,altar,0.2,0.2,0.2,0.789473684,0.789473684,0.85,images/altar/altar_08s.jpg,16
239,altar/altar_09s.jpg,altar,altar,0.222222222,0.222222222,0.222222222,0.736842105,0.736842105,0.731707317,images/altar/altar_09s.jpg,16
240,altar/altar_10s.jpg,altar,altar,0.666666667,0.666666667,0.666666667,0.470588235,0.470588235,0.780487805,images/altar/altar_10s.jpg,16
241,altar/altar_11n.jpg,altar,altar,0.307692308,0.307692308,0.307692308,0.611111111,0.611111111,0.684210526,images/altar/altar_11n.jpg,16
242,altar/altar_12s.jpg,altar,altar,0.3125,0.3125,0.3125,0.833333333,0.833333333,0.794871795,images/altar/altar_12s.jpg,16
243,altar/altar_13s.jpg,altar,altar,0.384615385,0.384615385,0.384615385,0.705882353,0.705882353,0.769230769,images/altar/altar_13s.jpg,16
244,altar/altar_14n.jpg,altar,altar,0.0,0.0,0.0,0.555555556,0.555555556,0.692307692,images/altar/altar_14n.jpg,16
245,altar/altar_15s.jpg,altar,altar,0.142857143,0.142857143,0.142857143,0.666666667,0.666666667,0.675,images/altar/altar_15s.jpg,16
246,altar/altar_16n.jpg,altar,altar,0.266666667,0.266666667,0.266666667,0.833333333,0.833333333,0.625,images/altar/altar_16n.jpg,16
247,altar/altar_17n.jpg,altar,altar,0.4,0.4,0.4,0.789473684,0.789473684,0.731707317,images/altar/altar_17n.jpg,16
248,altar/altar_18n.jpg,altar,altar,0.083333333,0.083333333,0.083333333,0.421052632,0.421052632,0.853658537,images/altar/altar_18n.jpg,16
249,aluminum_foil/aluminum_foil_01b.jpg,aluminum_foil,aluminum foil,0.875,0.875,0.875,0.421052632,0.421052632,0.925,images/aluminum_foil/aluminum_foil_01b.jpg,17
250,aluminum_foil/aluminum_foil_02s.jpg,aluminum_foil,aluminum foil,0.8,0.8,0.8,0.444444444,0.444444444,0.634146341,images/aluminum_foil/aluminum_foil_02s.jpg,17
251,aluminum_foil/aluminum_foil_03s.jpg,aluminum_foil,aluminum foil,0.5,0.5,0.5,0.210526316,0.210526316,0.743589744,images/aluminum_foil/aluminum_foil_03s.jpg,17
252,aluminum_foil/aluminum_foil_04s.jpg,aluminum_foil,aluminum foil,0.733333333,0.733333333,0.733333333,0.421052632,0.421052632,0.69047619,images/aluminum_foil/aluminum_foil_04s.jpg,17
253,aluminum_foil/aluminum_foil_05s.jpg,aluminum_foil,aluminum foil,0.705882353,0.705882353,0.705882353,0.631578947,0.631578947,0.7,images/aluminum_foil/aluminum_foil_05s.jpg,17
254,aluminum_foil/aluminum_foil_06s.jpg,aluminum_foil,aluminum foil,0.588235294,0.588235294,0.588235294,0.411764706,0.411764706,0.804878049,images/aluminum_foil/aluminum_foil_06s.jpg,17
255,aluminum_foil/aluminum_foil_07s.jpg,aluminum_foil,aluminum foil,0.411764706,0.411764706,0.411764706,0.210526316,0.210526316,0.75,images/aluminum_foil/aluminum_foil_07s.jpg,17
256,aluminum_foil/aluminum_foil_08s.jpg,aluminum_foil,aluminum foil,0.588235294,0.588235294,0.588235294,0.388888889,0.388888889,0.785714286,images/aluminum_foil/aluminum_foil_08s.jpg,17
257,aluminum_foil/aluminum_foil_09s.jpg,aluminum_foil,aluminum foil,0.944444444,0.944444444,0.944444444,0.684210526,0.684210526,0.846153846,images/aluminum_foil/aluminum_foil_09s.jpg,17
258,aluminum_foil/aluminum_foil_10s.jpg,aluminum_foil,aluminum foil,0.421052632,0.421052632,0.421052632,0.294117647,0.294117647,0.780487805,images/aluminum_foil/aluminum_foil_10s.jpg,17
259,aluminum_foil/aluminum_foil_11s.jpg,aluminum_foil,aluminum foil,0.888888889,0.888888889,0.888888889,0.3,0.3,0.8,images/aluminum_foil/aluminum_foil_11s.jpg,17
260,aluminum_foil/aluminum_foil_12s.jpg,aluminum_foil,aluminum foil,0.4,0.4,0.4,0.388888889,0.388888889,0.65,images/aluminum_foil/aluminum_foil_12s.jpg,17
261,aluminum_foil/aluminum_foil_13s.jpg,aluminum_foil,aluminum foil,0.666666667,0.666666667,0.666666667,0.473684211,0.473684211,0.769230769,images/aluminum_foil/aluminum_foil_13s.jpg,17
262,aluminum_foil/aluminum_foil_14s.jpg,aluminum_foil,aluminum foil,0.846153846,0.846153846,0.846153846,0.421052632,0.421052632,0.902439024,images/aluminum_foil/aluminum_foil_14s.jpg,17
263,aluminum_foil/aluminum_foil_15s.jpg,aluminum_foil,aluminum foil,0.857142857,0.857142857,0.857142857,0.529411765,0.529411765,0.725,images/aluminum_foil/aluminum_foil_15s.jpg,17
264,amber/amber_01b.jpg,amber,amber,0.5,0.5,0.5,0.388888889,0.388888889,0.87804878,images/amber/amber_01b.jpg,18
265,amber/amber_02s.jpg,amber,amber,0.444444444,0.444444444,0.444444444,0.764705882,0.764705882,0.85,images/amber/amber_02s.jpg,18
266,amber/amber_03s.jpg,amber,amber,0.411764706,0.411764706,0.411764706,0.555555556,0.555555556,0.682926829,images/amber/amber_03s.jpg,18
267,amber/amber_04s.jpg,amber,amber,0.333333333,0.333333333,0.333333333,0.55,0.55,0.860465116,images/amber/amber_04s.jpg,18
268,amber/amber_05s.jpg,amber,amber,0.125,0.125,0.125,0.368421053,0.263157895,0.875,images/amber/amber_05s.jpg,18
269,amber/amber_06s.jpg,amber,amber,0.181818182,0.181818182,0.181818182,0.35,0.25,0.619047619,images/amber/amber_06s.jpg,18
270,amber/amber_07s.jpg,amber,amber,0.3125,0.3125,0.3125,0.578947368,0.578947368,0.725,images/amber/amber_07s.jpg,18
271,amber/amber_08s.jpg,amber,amber,0.6,0.6,0.6,0.684210526,0.684210526,0.891304348,images/amber/amber_08s.jpg,18
272,amber/amber_09s.jpg,amber,amber,0.363636364,0.363636364,0.363636364,0.263157895,0.263157895,0.761904762,images/amber/amber_09s.jpg,18
273,amber/amber_10s.jpg,amber,amber,0.428571429,0.428571429,0.428571429,0.555555556,0.555555556,0.658536585,images/amber/amber_10s.jpg,18
274,amber/amber_11s.jpg,amber,amber,0.428571429,0.428571429,0.428571429,0.736842105,0.736842105,0.775,images/amber/amber_11s.jpg,18
275,amber/amber_12s.jpg,amber,amber,0.4,0.4,0.4,0.578947368,0.578947368,0.775,images/amber/amber_12s.jpg,18
276,ambulance/ambulance_01b.jpg,ambulance,ambulance,0.666666667,0.666666667,0.666666667,0.9,0.9,0.804878049,images/ambulance/ambulance_01b.jpg,19
277,ambulance/ambulance_02s.jpg,ambulance,ambulance,0.875,0.875,0.875,1.0,1.0,0.731707317,images/ambulance/ambulance_02s.jpg,19
278,ambulance/ambulance_03s.jpg,ambulance,ambulance,0.538461538,0.538461538,0.538461538,1.0,1.0,0.769230769,images/ambulance/ambulance_03s.jpg,19
279,ambulance/ambulance_04s.jpg,ambulance,ambulance,1.0,1.0,1.0,1.0,1.0,0.85,images/ambulance/ambulance_04s.jpg,19
280,ambulance/ambulance_05s.jpg,ambulance,ambulance,0.9,0.9,0.9,1.0,1.0,0.785714286,images/ambulance/ambulance_05s.jpg,19
281,ambulance/ambulance_06s.jpg,ambulance,ambulance,1.0,1.0,1.0,1.0,1.0,0.675,images/ambulance/ambulance_06s.jpg,19
282,ambulance/ambulance_07s.jpg,ambulance,ambulance,1.0,1.0,1.0,0.9,0.9,0.666666667,images/ambulance/ambulance_07s.jpg,19
283,ambulance/ambulance_08s.jpg,ambulance,ambulance,1.0,1.0,1.0,1.0,1.0,0.8,images/ambulance/ambulance_08s.jpg,19
284,ambulance/ambulance_09s.jpg,ambulance,ambulance,0.941176471,0.941176471,0.941176471,1.0,1.0,0.785714286,images/ambulance/ambulance_09s.jpg,19
285,ambulance/ambulance_10s.jpg,ambulance,ambulance,0.923076923,0.923076923,0.923076923,1.0,1.0,0.720930233,images/ambulance/ambulance_10s.jpg,19
286,ambulance/ambulance_11s.jpg,ambulance,ambulance,0.230769231,0.230769231,0.230769231,0.894736842,0.894736842,0.743589744,images/ambulance/ambulance_11s.jpg,19
287,ambulance/ambulance_12s.jpg,ambulance,ambulance,0.818181818,0.818181818,0.818181818,1.0,1.0,0.736842105,images/ambulance/ambulance_12s.jpg,19
288,ambulance/ambulance_13s.jpg,ambulance,ambulance,0.533333333,0.533333333,0.533333333,0.941176471,0.941176471,0.710526316,images/ambulance/ambulance_13s.jpg,19
289,amplifier/amplifier_01s.jpg,amplifier,amplifier,0.3125,0.3125,0.3125,0.611111111,0.611111111,0.731707317,images/amplifier/amplifier_01s.jpg,20
290,amplifier/amplifier_02s.jpg,amplifier,amplifier,0.117647059,0.117647059,0.117647059,0.526315789,0.526315789,0.780487805,images/amplifier/amplifier_02s.jpg,20
291,amplifier/amplifier_03s.jpg,amplifier,amplifier,0.230769231,0.230769231,0.230769231,0.5,0.5,0.743589744,images/amplifier/amplifier_03s.jpg,20
292,amplifier/amplifier_04s.jpg,amplifier,amplifier,0.235294118,0.235294118,0.235294118,0.473684211,0.473684211,0.85,images/amplifier/amplifier_04s.jpg,20
293,amplifier/amplifier_05s.jpg,amplifier,amplifier,0.333333333,0.333333333,0.333333333,0.722222222,0.722222222,0.717948718,images/amplifier/amplifier_05s.jpg,20
294,amplifier/amplifier_06s.jpg,amplifier,amplifier,0.153846154,0.153846154,0.153846154,0.555555556,0.444444444,0.775,images/amplifier/amplifier_06s.jpg,20
295,amplifier/amplifier_07s.jpg,amplifier,amplifier,0.384615385,0.384615385,0.384615385,0.888888889,0.888888889,0.675,images/amplifier/amplifier_07s.jpg,20
296,amplifier/amplifier_08s.jpg,amplifier,amplifier,0.333333333,0.333333333,0.333333333,0.75,0.75,0.871794872,images/amplifier/amplifier_08s.jpg,20
297,amplifier/amplifier_09s.jpg,amplifier,amplifier,0.277777778,0.277777778,0.277777778,0.789473684,0.789473684,0.846153846,images/amplifier/amplifier_09s.jpg,20
298,amplifier/amplifier_10s.jpg,amplifier,amplifier,0.428571429,0.428571429,0.428571429,0.823529412,0.823529412,0.853658537,images/amplifier/amplifier_10s.jpg,20
299,amplifier/amplifier_11s.jpg,amplifier,amplifier,0.111111111,0.111111111,0.111111111,0.55,0.55,0.55,images/amplifier/amplifier_11s.jpg,20
300,amplifier/amplifier_12s.jpg,amplifier,amplifier,0.2,0.2,0.2,0.5,0.5,0.714285714,images/amplifier/amplifier_12s.jpg,20
301,amplifier/amplifier_13s.jpg,amplifier,amplifier,0.2,0.2,0.2,0.833333333,0.833333333,0.743589744,images/amplifier/amplifier_13s.jpg,20
302,amplifier/amplifier_14s.jpg,amplifier,amplifier,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.825,images/amplifier/amplifier_14s.jpg,20
303,amplifier/amplifier_15s.jpg,amplifier,amplifier,0.4,0.4,0.4,0.647058824,0.647058824,0.627906977,images/amplifier/amplifier_15s.jpg,20
304,amplifier/amplifier_16s.jpg,amplifier,amplifier,0.25,0.25,0.25,0.888888889,0.888888889,0.7,images/amplifier/amplifier_16s.jpg,20
305,anchor/anchor_01b.jpg,anchor,anchor,1.0,1.0,1.0,1.0,1.0,0.75,images/anchor/anchor_01b.jpg,21
306,anchor/anchor_02s.jpg,anchor,anchor,0.75,0.75,0.75,1.0,1.0,0.853658537,images/anchor/anchor_02s.jpg,21
307,anchor/anchor_03n.jpg,anchor,anchor,0.9,0.9,0.9,1.0,1.0,0.65,images/anchor/anchor_03n.jpg,21
308,anchor/anchor_04s.jpg,anchor,anchor,0.538461538,0.538461538,0.538461538,0.95,0.95,0.80952381,images/anchor/anchor_04s.jpg,21
309,anchor/anchor_05s.jpg,anchor,anchor,0.823529412,0.823529412,0.823529412,0.944444444,0.944444444,0.804878049,images/anchor/anchor_05s.jpg,21
310,anchor/anchor_06s.jpg,anchor,anchor,0.833333333,0.833333333,0.833333333,0.888888889,0.888888889,0.923076923,images/anchor/anchor_06s.jpg,21
311,anchor/anchor_07n.jpg,anchor,anchor,0.777777778,0.777777778,0.777777778,1.0,1.0,0.717948718,images/anchor/anchor_07n.jpg,21
